GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,cogsq,cshfdq,cshopq,cshoq,cshprq,epspiq,epspxq,invtq,lctq,lltq,piq,rectq,saleq,txtq,uopiq,xsgaq,capxy,cshfdy,cshpry,dvy,prcpy,txpdy,wcapchy,cik,costat,cshtrq,dvpspq,dvpsxq,prccq,prchq,prclq
006008,1998/09/30,1998,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,1998Q3,1998Q3,2458.0000,1753.0000,,1667.0000,1678.0000,0.9300,0.9300,1578.0000,5256.0000,2333.0000,2326.0000,3636.0000,6731.0000,767.0000,,1383.0000,2928.0000,1765.0000,1670.0000,150.0000,,2095.0000,,0000050863,A,1205592300.0000,0.0300,0.0300,85.7500,92.6250,69.7500
006008,1998/12/31,1998,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,1998Q4,1998Q4,2407.0000,1739.0000,,1658.0000,1663.0000,1.2400,1.2400,1582.0000,5804.0000,2290.0000,3080.0000,3527.0000,7614.0000,1016.0000,,1602.0000,3557.0000,1759.0000,1668.0000,217.0000,,2784.0000,,0000050863,A,1019237600.0000,0.0400,0.0400,118.5625,126.1875,75.8125
006008,1999/03/31,1999,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,1999Q1,1999Q1,2138.0000,1739.0000,,1659.0000,1662.0000,1.2000,1.2000,1708.0000,6216.0000,2151.0000,2984.0000,3319.0000,7103.0000,985.0000,,1554.0000,675.0000,1739.0000,1662.0000,67.0000,,461.0000,,0000050863,A,1136670100.0000,0.0400,0.0400,118.8750,143.6875,109.5625
006008,1999/06/30,1999,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,1999Q2,1999Q2,2011.0000,3446.0000,,3308.0000,3310.0000,0.5300,0.5300,1763.0000,5117.0000,2212.0000,2610.0000,3265.0000,6746.0000,861.0000,,1655.0000,1441.0000,3462.0000,3317.0000,167.0000,,2009.0000,,0000050863,A,1396996800.0000,0.0300,0.0300,59.5000,66.7500,50.1250
006008,1999/09/30,1999,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,1999Q3,1999Q3,2343.0000,3472.0000,,3341.0000,3325.0000,0.4400,0.4400,1626.0000,6389.0000,3367.0000,2372.0000,3494.0000,7328.0000,914.0000,,1792.0000,2423.0000,3465.0000,3320.0000,266.0000,,2348.0000,,0000050863,A,1579183300.0000,0.0300,0.0300,74.3125,89.5000,59.2500
006008,1999/12/31,1999,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,1999Q4,1999Q4,2569.0000,3484.0000,,3334.0000,3336.0000,0.6300,0.6300,1478.0000,7099.0000,4215.0000,3262.0000,3700.0000,8212.0000,1154.0000,,1982.0000,3403.0000,3470.0000,3324.0000,366.0000,,2899.0000,,0000050863,A,1450488700.0000,0.0300,0.0300,82.3125,85.5000,65.0000
006008,2000/03/31,2000,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2000Q1,2000Q1,2405.0000,3497.0000,,3349.0000,3341.0000,0.8100,0.8100,1537.0000,7090.0000,4618.0000,3194.0000,3678.0000,7993.0000,498.0000,,2075.0000,1074.0000,3497.0000,3341.0000,100.0000,,475.0000,,0000050863,A,1751223700.0000,0.0300,0.0300,131.9375,145.3750,77.3750
006008,2000/06/30,2000,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2000Q2,2000Q2,2206.0000,3503.0000,,3357.0000,3355.0000,0.9400,0.9400,1607.0000,8336.0000,3564.0000,4749.0000,4333.0000,8300.0000,1612.0000,,2194.0000,2326.0000,3500.0000,3349.0000,200.0000,,1627.0000,,0000050863,A,1602370200.0000,0.0300,0.0300,133.6875,140.2500,105.1250
006008,2000/09/30,2000,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2000Q3,2000Q3,3473.0000,7007.0000,,6730.0000,6719.0000,0.3700,0.3700,1936.0000,8525.0000,2783.0000,3823.0000,4574.0000,8731.0000,1314.0000,,2298.0000,4251.0000,7002.0000,6704.0000,335.0000,,2987.0000,,0000050863,A,2979866104.0000,0.0200,0.0200,41.5625,75.8125,41.3750
006008,2000/12/31,2000,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2000Q4,2000Q4,2903.0000,6938.0000,,6721.0000,6723.0000,0.3300,0.3300,2241.0000,8650.0000,1973.0000,3375.0000,4129.0000,8702.0000,1182.0000,,2419.0000,6674.0000,6986.0000,6709.0000,470.0000,,4209.0000,,0000050863,A,3748318500.0000,0.0200,0.0200,30.0625,47.8750,29.8125
006008,2001/03/31,2001,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2001Q1,2001Q1,2347.0000,6899.0000,,6725.0000,6721.0000,0.0700,0.0700,2652.0000,7387.0000,1944.0000,906.0000,3432.0000,6677.0000,421.0000,,2150.0000,2664.0000,6899.0000,6721.0000,134.0000,0.0000,803.0000,,0000050863,A,3649866100.0000,0.0200,0.0200,26.3125,38.5938,24.5625
006008,2001/06/30,2001,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2001Q2,2001Q2,2434.0000,6889.0000,,6728.0000,6725.0000,0.0300,0.0300,2826.0000,6813.0000,2073.0000,346.0000,2904.0000,6334.0000,150.0000,,2093.0000,4808.0000,6894.0000,6723.0000,269.0000,0.0000,937.0000,,0000050863,A,3310990300.0000,0.0200,0.0200,29.2500,32.5700,22.2500
006008,2001/09/30,2001,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2001Q3,2001Q3,2661.0000,6876.0000,,6712.0000,6718.0000,0.0200,0.0200,2351.0000,6193.0000,2136.0000,137.0000,3043.0000,6545.0000,31.0000,,1994.0000,6173.0000,6888.0000,6721.0000,404.0000,0.0000,1112.0000,,0000050863,A,2983164200.0000,0.0200,0.0200,20.4400,32.2300,18.9600
006008,2001/12/31,2001,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2001Q4,2001Q4,2418.0000,6851.0000,,6690.0000,6698.0000,0.0800,0.0800,2253.0000,6570.0000,1995.0000,794.0000,2607.0000,6983.0000,290.0000,,2023.0000,7309.0000,6879.0000,6716.0000,538.0000,0.0000,1208.0000,,0000050863,A,3201987900.0000,0.0200,0.0200,31.4500,34.8500,19.0800
006008,2002/03/31,2002,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2002Q1,2002Q1,1961.0000,6861.0000,,6686.0000,6684.0000,0.1400,0.1400,2480.0000,6605.0000,1924.0000,1317.0000,2883.0000,6781.0000,381.0000,,2100.0000,1430.0000,6861.0000,6684.0000,134.0000,0.0000,258.0000,,0000050863,A,2978774100.0000,0.0200,0.0200,30.4100,36.7800,28.5000
006008,2002/06/30,2002,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2002Q2,2002Q2,2079.0000,6803.0000,,6665.0000,6677.0000,0.0700,0.0700,2505.0000,5748.0000,2170.0000,623.0000,2907.0000,6319.0000,177.0000,,2139.0000,2545.0000,6832.0000,6681.0000,268.0000,0.0000,428.0000,,0000050863,A,3287282700.0000,0.0200,0.0200,18.2700,31.4500,17.4500
006008,2002/09/30,2002,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2002Q3,2002Q3,2165.0000,6712.0000,,6625.0000,6646.0000,0.1000,0.1000,2481.0000,6281.0000,2048.0000,917.0000,3089.0000,6504.0000,231.0000,,2145.0000,3500.0000,6792.0000,6669.0000,401.0000,0.0000,301.0000,,0000050863,A,3944551900.0000,0.0200,0.0200,13.8900,19.8800,13.6700
006008,2002/12/31,2002,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2002Q4,2002Q4,2184.0000,6660.0000,,6575.0000,6598.0000,0.1600,0.1600,2276.0000,6595.0000,2161.0000,1347.0000,2574.0000,7160.0000,298.0000,,2159.0000,4703.0000,6759.0000,6651.0000,533.0000,0.0000,475.0000,,0000050863,A,4313969190.0000,0.0200,0.0200,15.5700,22.0900,12.9500
006008,2003/03/31,2003,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2003Q1,2003Q1,2037.0000,6610.0000,,6534.0000,6556.0000,0.1400,0.1400,2164.0000,6279.0000,2126.0000,1316.0000,2964.0000,6751.0000,401.0000,,2065.0000,954.0000,6610.0000,6556.0000,131.0000,0.6500,180.0000,,0000050863,A,3569653050.0000,0.0200,0.0200,16.2800,19.0100,14.8800
006008,2003/06/30,2003,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2003Q2,2003Q2,2154.0000,6580.0000,,6510.0000,6525.0000,0.1400,0.1400,2152.0000,6699.0000,2276.0000,1271.0000,2850.0000,6816.0000,375.0000,,2130.0000,1877.0000,6595.0000,6540.0000,262.0000,1.3000,270.0000,,0000050863,A,3873230200.0000,0.0200,0.0200,20.8100,22.9190,16.2800
006008,2003/09/30,2003,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2003Q3,2003Q3,2082.0000,6625.0000,,6532.0000,6517.0000,0.2500,0.2500,2225.0000,7269.0000,2373.0000,2275.0000,3290.0000,7833.0000,618.0000,,2203.0000,2949.0000,6605.0000,6532.0000,393.0000,1.9500,634.0000,,0000050863,A,3748154290.0000,0.0200,0.0200,27.5200,29.3800,20.5100
006008,2003/12/31,2003,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2003Q4,2003Q4,1980.0000,6671.0000,,6487.0000,6512.0000,0.3300,0.3300,2519.0000,6879.0000,2418.0000,2580.0000,2960.0000,8741.0000,407.0000,,2338.0000,3656.0000,6621.0000,6527.0000,524.0000,2.6000,1567.0000,,0000050863,A,3213392730.0000,0.0200,0.0200,32.0500,34.5100,27.8100
006008,2004/03/31,2004,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2004Q1,2004Q1,1884.0000,6624.0000,49.2000,6468.0000,6480.0000,0.2700,0.2700,2796.0000,6416.0000,2562.0000,2544.0000,3374.0000,8091.0000,814.0000,,2355.0000,680.0000,6624.0000,6480.0000,259.0000,0.6500,885.0000,,0000050863,A,3921931500.0000,0.0400,0.0400,27.2000,34.6000,26.0300
006008,2004/06/30,2004,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2004Q2,2004Q2,2087.0000,6558.0000,56.0000,6415.0000,6449.0000,0.2700,0.2700,3223.0000,7538.0000,2541.0000,2420.0000,2708.0000,8049.0000,663.0000,,2360.0000,1706.0000,6591.0000,6464.0000,517.0000,1.3000,601.0000,,0000050863,A,3600758060.0000,0.0400,0.0400,27.6000,29.0100,25.6100
006008,2004/09/30,2004,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2004Q3,2004Q3,2572.0000,6442.0000,106.3000,6323.0000,6375.0000,0.3000,0.3000,3180.0000,7810.0000,1795.0000,2426.0000,3266.0000,8471.0000,520.0000,,2309.0000,2812.0000,6541.0000,6435.0000,770.0000,1.9500,1362.0000,,0000050863,A,4521212650.0000,0.0400,0.0400,20.0600,27.4800,19.6400
006008,2004/12/31,2004,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2004Q4,2004Q4,3048.0000,6352.0000,89.0000,6253.0000,6294.0000,0.3400,0.3400,2621.0000,8006.0000,1558.0000,3027.0000,2999.0000,9598.0000,904.0000,,2442.0000,3843.0000,6494.0000,6400.0000,1022.0000,2.6000,2392.0000,,0000050863,A,4445189540.0000,0.0400,0.0400,23.3900,24.9900,20.2200
006008,2005/03/31,2005,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2005Q1,2005Q1,2629.0000,6273.0000,107.9000,6173.0000,6211.0000,0.3500,0.3500,2808.0000,8573.0000,1282.0000,3151.0000,3226.0000,9434.0000,973.0000,,2528.0000,1788.0000,6273.0000,6211.0000,497.0000,0.8130,164.0000,,0000050863,A,4381698920.0000,0.0800,0.0800,23.2300,25.4700,21.8900
006008,2005/06/30,2005,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2005Q2,2005Q2,2957.0000,6215.0000,98.9000,6093.0000,6144.0000,0.3300,0.3300,2739.0000,7780.0000,1119.0000,2754.0000,3448.0000,9231.0000,716.0000,,2518.0000,3177.0000,6244.0000,6177.0000,990.0000,1.6250,1452.0000,,0000050863,A,3841779600.0000,0.0800,0.0800,26.0200,28.0000,21.9400
006008,2005/09/30,2005,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2005Q3,2005Q3,2796.0000,6144.0000,93.6000,6028.0000,6062.0000,0.3300,0.3300,2815.0000,9499.0000,1185.0000,3243.0000,3748.0000,9960.0000,1248.0000,,2819.0000,4459.0000,6211.0000,6139.0000,1476.0000,2.4380,2084.0000,,0000050863,A,3154992670.0000,0.0800,0.0800,24.6500,28.8400,23.8000
006008,2005/12/31,2005,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2005Q4,2005Q4,2827.0000,6081.0000,118.0000,5919.0000,6008.0000,0.4100,0.4100,3126.0000,9234.0000,2898.0000,3462.0000,3914.0000,10201.0000,1009.0000,,2968.0000,5818.0000,6178.0000,6106.0000,1958.0000,3.2500,3218.0000,,0000050863,A,3395280990.0000,0.0800,0.0800,24.9600,27.4901,22.5300
006008,2006/03/31,2006,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2006Q1,2006Q1,2802.0000,5954.0000,138.5000,5808.0000,5854.0000,0.2300,0.2300,3567.0000,9843.0000,2993.0000,1874.0000,3912.0000,8940.0000,517.0000,,3206.0000,1758.0000,5954.0000,5854.0000,585.0000,0.6500,558.0000,,0000050863,A,5369611880.0000,0.1000,0.1000,19.4600,26.6300,19.3100
006008,2006/06/30,2006,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2006Q2,2006Q2,2633.0000,5868.0000,54.3000,5767.0000,5801.0000,0.1500,0.1500,4332.0000,8422.0000,2870.0000,1253.0000,3178.0000,8009.0000,368.0000,,3089.0000,3496.0000,5911.0000,5827.0000,1167.0000,1.3000,2105.0000,,0000050863,A,4773984590.0000,0.1000,0.1000,19.0000,21.0000,16.7500
006008,2006/09/30,2006,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2006Q3,2006Q3,3197.0000,5832.0000,26.6000,5758.0000,5769.0000,0.2300,0.2300,4477.0000,9057.0000,2781.0000,1814.0000,3358.0000,8739.0000,513.0000,,2814.0000,4663.0000,5885.0000,5808.0000,1744.0000,1.9500,2213.0000,,0000050863,A,3953186200.0000,0.1000,0.1000,20.5700,20.9500,16.8400
006008,2006/12/31,2006,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2006Q4,2006Q4,3663.0000,5867.0000,7.2000,5766.0000,5764.0000,0.2600,0.2600,4314.0000,8514.0000,3102.0000,2127.0000,2709.0000,9694.0000,626.0000,,2860.0000,5779.0000,5880.0000,5797.0000,2320.0000,2.6000,2432.0000,,0000050863,A,3676698520.0000,0.1000,0.1000,20.2500,22.5000,20.0300
006008,2007/03/31,2007,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2007Q1,2007Q1,3169.0000,5874.0000,19.2000,5781.0000,5777.0000,0.2800,0.2800,4366.0000,6626.0000,4604.0000,1873.0000,2780.0000,8852.0000,237.0000,,2682.0000,1361.0000,5874.0000,5777.0000,650.0000,0.6500,679.0000,,0000050863,A,4167214360.0000,0.1125,0.1125,19.1300,22.3000,18.7500
006008,2007/06/30,2007,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2007Q2,2007Q2,3392.0000,5917.0000,4.6000,5823.0000,5809.0000,0.2200,0.2200,4127.0000,6464.0000,4132.0000,1529.0000,2531.0000,8680.0000,251.0000,,2643.0000,2639.0000,5895.0000,5793.0000,1302.0000,1.3000,1734.0000,,0000050863,A,4087274070.0000,0.1125,0.1125,23.7399,24.4500,19.0300
006008,2007/09/30,2007,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2007Q3,2007Q3,3643.0000,5967.0000,30.4000,5837.0000,5837.0000,0.3100,0.3100,3538.0000,7763.0000,4374.0000,2503.0000,2933.0000,10090.0000,712.0000,,2902.0000,3727.0000,5919.0000,5808.0000,1959.0000,1.9500,1977.0000,,0000050863,A,4204955010.0000,0.1125,0.1125,25.8600,27.7100,22.0900
006008,2007/12/31,2007,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2007Q4,2007Q4,3317.0000,5988.0000,57.0000,5818.0000,5841.0000,0.3900,0.3900,3370.0000,8571.0000,4318.0000,3261.0000,2576.0000,10712.0000,990.0000,,2943.0000,5000.0000,5936.0000,5816.0000,2618.0000,2.6000,2762.0000,,0000050863,A,3864771180.0000,0.1125,0.1125,26.6600,27.9900,24.3200
006008,2008/03/31,2008,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2008Q1,2008Q1,3301.0000,5879.0000,121.9000,5722.0000,5787.0000,0.2500,0.2500,3272.0000,8668.0000,4059.0000,2171.0000,2725.0000,9673.0000,728.0000,,2816.0000,907.0000,5879.0000,5787.0000,739.0000,0.6500,505.0000,,0000050863,A,5266296990.0000,0.1275,0.1275,21.1800,26.3400,18.0500
006008,2008/06/30,2008,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2008Q2,2008Q2,3119.0000,5800.0000,108.8000,5640.0000,5699.0000,0.2800,0.2800,3265.0000,8032.0000,3999.0000,2313.0000,2399.0000,9470.0000,712.0000,,2895.0000,2058.0000,5840.0000,5743.0000,1539.0000,1.3000,2293.0000,,0000050863,A,3550285710.0000,0.1400,0.1400,21.4800,25.2900,20.5000
006008,2008/09/30,2008,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2008Q3,2008Q3,3072.0000,5692.0000,93.4000,5562.0000,5603.0000,0.3600,0.3600,3398.0000,10068.0000,3740.0000,2833.0000,2737.0000,10217.0000,819.0000,,2886.0000,3432.0000,5790.0000,5696.0000,2322.0000,1.9500,2941.0000,,0000050863,A,4065855100.0000,0.1400,0.1400,18.7300,24.7500,17.2689
006008,2008/12/31,2008,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2008Q4,2008Q4,2637.0000,5623.0000,0.0000,5562.0000,5562.0000,0.0400,0.0400,3744.0000,7818.0000,3809.0000,369.0000,1712.0000,8226.0000,135.0000,,2577.0000,5197.0000,5748.0000,5663.0000,3100.0000,2.6000,4007.0000,,0000050863,A,5201018000.0000,0.1400,0.1400,14.6600,18.6900,12.0600
006008,2009/03/31,2009,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2009Q1,2009Q1,2639.0000,5634.0000,0.0000,5585.0000,5573.0000,0.1100,0.1100,3045.0000,6341.0000,3049.0000,629.0000,2086.0000,7145.0000,0.0000,,2515.0000,1509.0000,5634.0000,5573.0000,779.0000,0.6500,184.0000,,0000050863,A,4227099330.0000,0.1400,0.1400,15.0300,15.8900,12.0500
006008,2009/06/30,2009,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2009Q2,2009Q2,2661.0000,5595.0000,0.0000,5597.0000,5595.0000,-0.0700,-0.0700,2805.0000,7079.0000,2935.0000,-50.0000,1938.0000,8024.0000,348.0000,,2551.0000,2490.0000,5656.0000,5584.0000,1563.0000,1.3000,278.0000,,0000050863,A,4128874740.0000,0.1400,0.1400,16.5500,16.7400,14.6200
006008,2009/09/30,2009,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2009Q3,2009Q3,2762.0000,5616.0000,88.2000,5520.0000,5537.0000,0.3400,0.3400,2490.0000,7749.0000,4214.0000,2532.0000,2025.0000,9389.0000,676.0000,,2750.0000,3434.0000,5643.0000,5568.0000,2334.0000,1.9500,52.0000,,0000050863,A,3831184930.0000,0.1400,0.1400,19.5700,20.6500,15.7800
006008,2009/12/31,2009,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2009Q4,2009Q4,2487.0000,5650.0000,0.0000,5523.0000,5522.0000,0.4100,0.4100,2935.0000,7591.0000,3800.0000,2593.0000,2273.0000,10569.0000,311.0000,,3071.0000,4515.0000,5645.0000,5557.0000,3108.0000,2.6000,943.0000,,0000050863,A,3920105210.0000,0.1400,0.1400,20.4000,21.2700,18.3100
006008,2010/03/31,2010,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2010Q1,2010Q1,2632.0000,5681.0000,,5537.0000,5529.0000,0.4400,0.4400,2986.0000,8912.0000,3961.0000,3446.0000,2192.0000,10299.0000,1004.0000,,3078.0000,928.0000,5681.0000,5529.0000,870.0000,0.0000,127.0000,,0000050863,A,3911113500.0000,0.1575,0.1575,22.2900,22.7500,18.9500
006008,2010/06/30,2010,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2010Q2,2010Q2,2385.0000,5711.0000,,5567.0000,5563.0000,0.5200,0.5200,3345.0000,7937.0000,3913.0000,4185.0000,2430.0000,10765.0000,1298.0000,,3250.0000,1976.0000,5696.0000,5546.0000,1747.0000,0.0000,2359.0000,,0000050863,A,4734909030.0000,0.1575,0.1575,19.4500,24.3667,19.4000
006008,2010/09/30,2010,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2010Q3,2010Q3,2643.0000,5694.0000,,5576.0000,5575.0000,0.5300,0.5300,3423.0000,8837.0000,4055.0000,4251.0000,2911.0000,11102.0000,1296.0000,,3181.0000,3338.0000,5695.0000,5556.0000,2624.0000,0.0000,3493.0000,,0000050863,A,4683849180.0000,0.1575,0.1575,19.2000,22.2800,17.6000
006008,2010/12/31,2010,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2010Q4,2010Q4,2541.0000,5698.0000,70.3000,5511.0000,5553.0000,0.6100,0.6100,3757.0000,9327.0000,4429.0000,4163.0000,2867.0000,11457.0000,983.0000,,3276.0000,5207.0000,5696.0000,5555.0000,3503.0000,0.0000,4627.0000,,0000050863,A,3433287400.0000,0.1575,0.1575,21.0300,22.0700,18.7700
006008,2011/03/31,2011,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2011Q1,2011Q1,3180.0000,5606.0000,189.1000,5336.0000,5452.0000,0.5800,0.5800,4099.0000,11565.0000,6638.0000,4371.0000,3542.0000,12847.0000,1211.0000,,3691.0000,2723.0000,5606.0000,5452.0000,994.0000,0.8130,269.0000,,0000050863,A,3776818020.0000,0.1812,0.1812,20.1800,22.2100,19.7100
006008,2011/06/30,2011,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2011Q2,2011Q2,3623.0000,5441.0000,93.3000,5285.0000,5294.0000,0.5600,0.5600,4030.0000,10354.0000,7012.0000,3931.0000,4264.0000,13032.0000,977.0000,,3891.0000,5207.0000,5527.0000,5376.0000,1955.0000,1.6250,2596.0000,,0000050863,A,4176878580.0000,0.1812,0.1812,22.1600,23.9600,19.3600
006008,2011/09/30,2011,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2011Q3,2011Q3,3762.0000,5340.0000,186.2000,5118.0000,5194.0000,0.6700,0.6700,3959.0000,11909.0000,12525.0000,4892.0000,3821.0000,14233.0000,1424.0000,,4157.0000,7920.0000,5466.0000,5317.0000,3057.0000,2.4380,2770.0000,,0000050863,A,3827916430.0000,0.2100,0.2100,21.3350,23.3900,19.1600
006008,2011/12/31,2011,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2011Q4,2011Q4,3418.0000,5242.0000,173.7000,5000.0000,5069.0000,0.6600,0.6600,4096.0000,12028.0000,13180.0000,4587.0000,3874.0000,13887.0000,1227.0000,,4281.0000,10764.0000,5411.0000,5256.0000,4127.0000,3.2500,3338.0000,,0000050863,A,3644052490.0000,0.2100,0.2100,24.2500,25.7800,20.4000
006008,2012/03/31,2012,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2012Q1,2012Q1,2937.0000,5192.0000,56.9000,5006.0000,4999.0000,0.5500,0.5500,4489.0000,11941.0000,13116.0000,3814.0000,4037.0000,12906.0000,1076.0000,,4374.0000,2974.0000,5192.0000,4999.0000,1049.0000,0.9750,376.0000,,0000050863,A,2628104320.0000,0.2100,0.2100,28.1150,28.4500,24.3900
006008,2012/06/30,2012,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2012Q2,2012Q2,3186.0000,5199.0000,40.6000,5013.0000,5022.0000,0.5600,0.5600,4904.0000,10538.0000,13035.0000,3934.0000,3544.0000,13501.0000,1107.0000,,4644.0000,5636.0000,5196.0000,5010.0000,2106.0000,1.9500,2204.0000,,0000050863,A,2405757350.0000,0.2100,0.2100,26.6500,29.2700,24.8400
006008,2012/09/30,2012,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2012Q3,2012Q3,3123.0000,5153.0000,46.4000,4982.0000,4996.0000,0.5900,0.5900,5319.0000,11953.0000,13219.0000,3921.0000,3938.0000,13457.0000,949.0000,,4600.0000,8523.0000,5181.0000,5006.0000,3231.0000,2.9250,2906.0000,,0000050863,A,2450966250.0000,0.2250,0.2250,22.6550,26.9000,22.4800
006008,2012/12/31,2012,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2012Q4,2012Q4,3730.0000,5095.0000,47.1000,4944.0000,4968.0000,0.5000,0.5000,4734.0000,12898.0000,20250.0000,3204.0000,4902.0000,13477.0000,736.0000,,4587.0000,11027.0000,5160.0000,4996.0000,4350.0000,3.9000,3930.0000,,0000050863,A,3077158860.0000,0.2250,0.2250,20.6200,23.1700,19.2300
006008,2013/03/31,2013,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2013Q1,2013Q1,3523.0000,5080.0000,25.2000,4948.0000,4948.0000,0.4100,0.4100,4358.0000,11798.0000,20091.0000,2443.0000,3536.0000,12580.0000,398.0000,,4474.0000,2174.0000,5080.0000,4948.0000,1114.0000,0.4880,200.0000,,0000050863,A,2674112940.0000,0.2250,0.2250,21.8350,23.0600,20.1000
006008,2013/06/30,2013,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2013Q2,2013Q2,3420.0000,5106.0000,23.3000,4981.0000,4978.0000,0.4000,0.4000,4542.0000,11389.0000,20432.0000,2693.0000,3474.0000,12811.0000,693.0000,,4681.0000,4897.0000,5093.0000,4963.0000,2237.0000,0.9750,1134.0000,,0000050863,A,2860057990.0000,0.2250,0.2250,24.2300,25.9800,20.7500
006008,2013/09/30,2013,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2013Q3,2013Q3,3122.0000,5100.0000,23.6000,4973.0000,4981.0000,0.5900,0.5900,4533.0000,13875.0000,21224.0000,3924.0000,3719.0000,13483.0000,974.0000,,4712.0000,7763.0000,5095.0000,4969.0000,3358.0000,1.4630,1669.0000,,0000050863,A,2307756090.0000,0.2250,0.2250,22.9210,24.4300,21.8900
006008,2013/12/31,2013,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2013Q4,2013Q4,3381.0000,5103.0000,22.0000,4967.0000,4971.0000,0.5300,0.5300,4172.0000,13568.0000,20534.0000,3551.0000,3750.0000,13834.0000,926.0000,,4832.0000,10711.0000,5097.0000,4970.0000,4479.0000,1.9500,2874.0000,,0000050863,A,1998110990.0000,0.2250,0.2250,25.9550,26.0400,22.4800
006008,2014/03/31,2014,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2014Q1,2014Q1,3217.0000,5117.0000,22.1000,4972.0000,4974.0000,0.3900,0.3900,3763.0000,13552.0000,20342.0000,2670.0000,3505.0000,12764.0000,740.0000,,4893.0000,2689.0000,5117.0000,4974.0000,1119.0000,0.0000,571.0000,,0000050863,A,1929308470.0000,0.2250,0.2250,25.8140,27.1183,23.5000
